university,degree,course_name,exam_weight,degree_clean
IE,BAM,ALGORITHMS,75.0,Applied Mathematics
IE,BAM,PARTIAL DIFFERENTIAL EQUATIONS,80.0,Applied Mathematics
IE,BAM,CALCULUS 1,75.0,Applied Mathematics
IE,BAM,COMMUNICATION SKILLS,0.0,Applied Mathematics
IE,BAM,COMPUTER PROGRAMMING 1,60.0,Applied Mathematics
IE,BAM,DISCRETE MATHEMATICS,80.0,Applied Mathematics
IE,BAM,GEOMETRY,70.0,Applied Mathematics
IE,BAM,LINEAR ALGEBRA,70.0,Applied Mathematics
IE,BAM,MACHINE LEARNING,60.0,Applied Mathematics
IE,BAM,NUMERICAL METHODS,75.0,Applied Mathematics
IE,BAM,ORDINARY DIFFERENTIAL EQUATIONS,80.0,Applied Mathematics
IE,BAM,OPTIMIZATION I,70.0,Applied Mathematics
IE,BAM,APPROXIMATION,70.0,Applied Mathematics
IE,BAM,CALCULUS 2,70.0,Applied Mathematics
IE,BAM,COMPUTER PROGRAMMING 2,70.0,Applied Mathematics
IE,BAM,DATA BASES,60.0,Applied Mathematics
IE,BAM,DATA VISUALIZATION,30.0,Applied Mathematics
IE,BAM,MATHEMATICAL MODELING,60.0,Applied Mathematics
IE,BAM,OPTIMIZATION II,70.0,Applied Mathematics
IE,BAM,PROBABILITY AND STATISTICS,70.0,Applied Mathematics
IE,BAM,STATISTICAL MODELING,60.0,Applied Mathematics
IE,BAM,BAYESIAN STATISTICS AND STOCHASTIC,60.0,Applied Mathematics
IE,BAM,DEEP LEARNING,70.0,Applied Mathematics
IE,BAM,NONLINEAR DYNAMICS,70.0,Applied Mathematics
IE,BAM,NUMERICAL LINEAR ALGEBRA,75.0,Applied Mathematics
IE,BAM,OPTIMIZATION III,70.0,Applied Mathematics
IE,BAS,ALTERNATIVE PRACTICES: DESIGN,0.0,Architecture
IE,BAS,ALTERNATIVE PRACTICES: DIGITAL STUDIES,0.0,Architecture
IE,BAS,ALTERNATIVE PRACTICES: LANDSCAPE AND,0.0,Architecture
IE,BAS,ALTERNATIVE PRACTICES: RESEARCH METHODS,0.0,Architecture
IE,BAS,ALTERNATIVE PRACTICES: URBAN,0.0,Architecture
IE,BAS,APPLIED MATHEMATICS IN ARCHITECTURE 1,40.0,Architecture
IE,BAS,APPLIED MATHEMATICS IN ARCHITECTURE 2,50.0,Architecture
IE,BAS,APPLIED PHYSICS IN ARCHITECTURE 2,85.0,Architecture
IE,BAS,ARCHITECTURAL GEOMETRY 2,30.0,Architecture
IE,BAS,ARCHITECTURAL HISTORY AND THEORY 1,35.0,Architecture
IE,BAS,ARCHITECTURAL HISTORY AND THEORY 2,40.0,Architecture
IE,BAS,ARCHITECTURAL HISTORY AND THEORY 3,45.0,Architecture
IE,BAS,ARCHITECTURE HISTORIES AND CONTEXTS,50.0,Architecture
IE,BAS,ADVANCED ARCHITECTURAL GRAPHICS,0.0,Architecture
IE,BAS,ADVANCED TECHNICAL STUDIES,0.0,Architecture
IE,BAS,ADVANCED STRUCTURES AND FOUNDATIONS,50.0,Architecture
IE,BAS,APPLIED PHYSICS IN ARCHITECTURE 1,70.0,Architecture
IE,BAS,ARCHITECTURAL GEOMETRY 1,30.0,Architecture
IE,BAS,ARCHITECTURAL HISTORY AND THEORY 4,0.0,Architecture
IE,BAS,CONSTRUCTION SYSTEMS AND APPLICATIONS 1,0.0,Architecture
IE,BAS,CONSTRUCTION SYSTEMS AND APPLICATIONS 3,0.0,Architecture
IE,BAS,CONSTRUCTION SYSTEMS AND APPLICATIONS 4,0.0,Architecture
IE,BAS,DESIGN STUDIO 1: IDEA AND FORM,0.0,Architecture
IE,BAS,DESIGN STUDIO 3: EXPERIENCE,0.0,Architecture
IE,BAS,DESIGN STUDIO 4: PROGRAM,0.0,Architecture
IE,BAS,DESIGN STUDIO 5: TECHNIQUE,0.0,Architecture
IE,BAS,DESIGN STUDIO 6: THE EXISTING,0.0,Architecture
IE,BAS,DESIGN STUDIO 7: AGREGATION,0.0,Architecture
IE,BAS,DESIGN ENTREPRENEURSHIP WORKSHOP 3,0.0,Architecture
IE,BAS,DIGITAL TOOLS AND OPERATIONS 1,0.0,Architecture
IE,BAS,DESIGN STUDIO 9: SYNTHESIS,0.0,Architecture
IE,BAS,DESIGN ENTREPRENEURSHIP WORKSHOP 1,0.0,Architecture
IE,BAS,DESIGN ENTREPRENEURSHIP WORKSHOP 2,0.0,Architecture
IE,BAS,DESIGN STUDIO 2: FORM AND MATERIAL,0.0,Architecture
IE,BAS,DESIGN STUDIO 8: TERRITORY,0.0,Architecture
IE,BAS,DIGITAL TOOLS AND OPERATIONS 2,0.0,Architecture
IE,BAS,ENVIRONMENTAL SYSTEMS AND STRATEGIES 1,20.0,Architecture
IE,BAS,ENVIRONMENTAL SYSTEMS AND STRATEGIES 2,20.0,Architecture
IE,BAS,EXPERIMENTATION WORKSHOP 1,0.0,Architecture
IE,BAS,EXPERIMENTATION WORKSHOP 2,0.0,Architecture
IE,BAS,GRAPHIC COMMUNICATION 1,0.0,Architecture
IE,BAS,GRAPHIC COMMUNICATION 2,0.0,Architecture
IE,BAS,INTRODUCTION TO URBAN AND REGIONAL,80.0,Architecture
IE,BAS,PROFESSIONAL PRACTICE,0.0,Architecture
IE,BAS,STRUCTURAL TYPES AND CALCULATION 1,70.0,Architecture
IE,BAS,STRUCTURAL TYPES AND CALCULATION 2,60.0,Architecture
IE,BAS,URBAN MANAGEMENT,80.0,Architecture
IE,BAS,URBAN STRATEGIES 1,0.0,Architecture
IE,BAS,UNDERGRADUATE THESIS,0.0,Architecture
IE,BAS,URBAN STRATEGIES 2,30.0,Architecture
IE,BBA,APPLIED BUSINESS MATHEMATICS,70.0,Business Administration
IE,BBA,BUSINESS-DRIVEN INFORMATION,70.0,Business Administration
IE,BBA,BUSINESS LAW,60.0,Business Administration
IE,BBA,CAPITAL MARKETS,70.0,Business Administration
IE,BBA,CORPORATE FINANCE,70.0,Business Administration
IE,BBA,CONTABILIDAD DE COSTES,40.0,Business Administration
IE,BBA,DATA ANALYSIS FOR ECONOMICS,75.0,Business Administration
IE,BBA,ADVANCED CODING,50.0,Business Administration
IE,BBA,ADVANCED CODING,50.0,Business Administration
IE,BBA,CONSULTING CHALLENGE,0.0,Business Administration
IE,BBA,FINAL PROJECT,0.0,Business Administration
IE,BBA,FINANCIAL ACCOUNTING,70.0,Business Administration
IE,BBA,FINANCIAL REPORTING & ANALYSIS,75.0,Business Administration
IE,BBA,GLOBAL ECONOMIC ENVIRONMENT,60.0,Business Administration
IE,BBA,HUMAN CAPITAL MANAGEMENT,40.0,Business Administration
IE,BBA,IE HUMANITIES,100.0,Business Administration
IE,BBA,IE-CHALLENGE,0.0,Business Administration
IE,BBA,ENTREPRENEURSHIP,0.0,Business Administration
IE,BBA,INTRODUCTION TO PROGRAMMING,60.0,Business Administration
IE,BBA,MACROECONOMICS,0.0,Business Administration
IE,BBA,MANAGEMENT CONTROL,60.0,Business Administration
IE,BBA,MANAGEMENT TOOLS & PRINCIPLES,60.0,Business Administration
IE,BBA,MARKETING FUNDAMENTALS,45.0,Business Administration
IE,BBA,MARKETING IN ACTION,0.0,Business Administration
IE,BBA,MARKETING MANAGEMENT,35.0,Business Administration
IE,BBA,MATHEMATICS FOR MANAGEMENT,65.0,Business Administration
IE,BBA,MICROECONOMICS,60.0,Business Administration
IE,BBA,ORGANIZATIONAL BEHAVIOR,60.0,Business Administration
IE,BBA,RESEARCH & ACADEMIC WRITING SKILLS,0.0,Business Administration
IE,BBA,STATISTICS & DATA ANALYSIS,40.0,Business Administration
IE,BBA,STRATEGIES FOR COMPETING IN INDUSTRIES,60.0,Business Administration
IE,BBA,STRATEGIES FOR THE MULTINATIONAL,50.0,Business Administration
IE,BBA,SUPPLY CHAIN MANAGEMENT,40.0,Business Administration
IE,BBA,TECHNOLOGY,0.0,Business Administration
IE,BBSS,BEHAVIOR AND THE BRAIN,40.0,Behavior & Social Sciences
IE,BBSS,BEHAVIOR DESIGN,0.0,Behavior & Social Sciences
IE,BBSS,BEHAVIORAL ECONOMICS AND DECISION-,25.0,Behavior & Social Sciences
IE,BBSS,CAPSTONE PROJECT,0.0,Behavior & Social Sciences
IE,BBSS,DATA INSIGHTS AND VISUALIZATION,40.0,Behavior & Social Sciences
IE,BBSS,ADVANCED TOPIC: DRIVING CHANGE IN,0.0,Behavior & Social Sciences
IE,BBSS,ENTREPRENEURSHIP,0.0,Behavior & Social Sciences
IE,BBSS,FUNDAMENTALS OF DATA ANALYSIS,30.0,Behavior & Social Sciences
IE,BBSS,FUNDAMENTALS OF HUMAN BEHAVIOR,60.0,Behavior & Social Sciences
IE,BBSS,FUNDAMENTALS OF PROBABILITY AND,55.0,Behavior & Social Sciences
IE,BBSS,FUNDAMENTALS OF SOCIAL SCIENCES,40.0,Behavior & Social Sciences
IE,BBSS,IE HUMANITIES,30.0,Behavior & Social Sciences
IE,BBSS,"IDENTITY, DIVERSITY AND CROSS CULTURAL",20.0,Behavior & Social Sciences
IE,BBSS,IE-CHALLENGE,0.0,Behavior & Social Sciences
IE,BBSS,INTRODUCTION TO ECONOMICS,40.0,Behavior & Social Sciences
IE,BBSS,LAW & BEHAVIOR,65.0,Behavior & Social Sciences
IE,BBSS,"LEARNING TO OBSERVE, EXPERIMENT AND",40.0,Behavior & Social Sciences
IE,BBSS,"MARKETING, ADVERTISING & CONSUMER",0.0,Behavior & Social Sciences
IE,BBSS,PERSUASION AND NEGOTIATION,0.0,Behavior & Social Sciences
IE,BBSS,PERSUASION AND NEGOTIATION,0.0,Behavior & Social Sciences
IE,BBSS,ORGANIZATIONAL AND EMPLOYEE BEHAVIOR,25.0,Behavior & Social Sciences
IE,BBSS,"PERSONALITY, INDIVIDUAL AND CULTURAL",35.0,Behavior & Social Sciences
IE,BBSS,POWER AND INEQUALITY: FUNDAMENTALS OF,65.0,Behavior & Social Sciences
IE,BBSS,"PUBLIC OPINION, PREFERENCES & VOTER",30.0,Behavior & Social Sciences
IE,BBSS,QUALITATIVE TOOLS FOR STUDYING PEOPLE,0.0,Behavior & Social Sciences
IE,BBSS,QUANTITATIVE TOOLS FOR STUDYING PEOPLE,30.0,Behavior & Social Sciences
IE,BBSS,TEAMWORKING AND COLLABORATION SKILLS,0.0,Behavior & Social Sciences
IE,BBSS,TECHNOLOGY,0.0,Behavior & Social Sciences
IE,BBSS,THE PSYCHOLOGY OF COGNITION AND EMOTION,0.0,Behavior & Social Sciences
IE,BBSS,THE SOCIAL SELF,30.0,Behavior & Social Sciences
IE,BBSS,UNDERSTANDING POPULATION AND,0.0,Behavior & Social Sciences
IE,BBSS,WELFARE AND POLICY DESIGN,55.0,Behavior & Social Sciences
IE,BCDM,COMMUNICATION AND LAW,40.0,Communication & Digital Media
IE,BCDM,COMMUNICATION FOUNDATIONS,40.0,Communication & Digital Media
IE,BCDM,CONSUMER BEHAVIOR,50.0,Communication & Digital Media
IE,BCDM,CORPORATE COMMUNICATION,30.0,Communication & Digital Media
IE,BCDM,CREATIVE PROJECT MANAGEMENT,0.0,Communication & Digital Media
IE,BCDM,DIGITAL MARKETING AND SOCIAL MEDIA,0.0,Communication & Digital Media
IE,BCDM,GLOBALIZATION AND CROSS-CULTURAL,0.0,Communication & Digital Media
IE,BCDM,GRAPHIC DESIGN AND INFOGRAPHICS,10.0,Communication & Digital Media
IE,BCDM,MEDIA AND ENTERTAINMENT INDUSTRIES,40.0,Communication & Digital Media
IE,BCDM,MEDIA RELATIONS AND MEDIA TRAINING,0.0,Communication & Digital Media
IE,BCDM,PHOTOGRAPHY,0.0,Communication & Digital Media
IE,BCDM,POLITICAL COMMUNICATION AND ADVOCACY,30.0,Communication & Digital Media
IE,BCDM,"PUBLIC OPINION, PERSUASION AND",25.0,Communication & Digital Media
IE,BCDM,VIDEO PRODUCTION,0.0,Communication & Digital Media
IE,BCDM,VISUAL STORYTELLING,0.0,Communication & Digital Media
IE,BCDM,WEBS AND APPS DESIGN,20.0,Communication & Digital Media
IE,BCDM,WRITING FOR MEDIA,0.0,Communication & Digital Media
IE,BCSAI,AI: CHATBOTS & RECOMMENDATION ENGINES,30.0,Computer Science & AI
IE,BCSAI,AI: COMPUTER VISION,65.0,Computer Science & AI
IE,BCSAI,AI: MACHINE LEARNING FOUNDATIONS,30.0,Computer Science & AI
IE,BCSAI,AI: NATURAL LANGUAGE PROCESSING &,35.0,Computer Science & AI
IE,BCSAI,AI: PERSONALITY AND EMOTION FOR AI DESIGN,40.0,Computer Science & AI
IE,BCSAI,AI: REASONING & PROBLEM SOLVING,30.0,Computer Science & AI
IE,BCSAI,AI: REINFORCEMENT LEARNING,30.0,Computer Science & AI
IE,BCSAI,AI: STATISTICAL LEARNING & PREDICTION,65.0,Computer Science & AI
IE,BCSAI,ALGORITHMS & DATA STRUCTURES,30.0,Computer Science & AI
IE,BCSAI,"BLOCKCHAIN, CRYPTOCURRENCIES & FINTECH",0.0,Computer Science & AI
IE,BCSAI,CALCULUS FOR COMPUTER SCIENCE,60.0,Computer Science & AI
IE,BCSAI,CLOUD COMPUTING,0.0,Computer Science & AI
IE,BCSAI,"COMPUTER ARCHITECTURE, NETWORK",60.0,Computer Science & AI
IE,BCSAI,COMPUTER PROGRAMMING 1,70.0,Computer Science & AI
IE,BCSAI,COMPUTER PROGRAMMING 2,50.0,Computer Science & AI
IE,BCSAI,CAPSTONE PROJECT,0.0,Computer Science & AI
IE,BCSAI,DESIGNING AND USING DATABASES,50.0,Computer Science & AI
IE,BCSAI,DISCRETE MATHEMATICS,70.0,Computer Science & AI
IE,BCSAI,"ETHICS, POLICY MAKING AND LEGISLATION IN CS",20.0,Computer Science & AI
IE,BCSAI,AT THE EDGE OF NEUROSCIENCE: MARKETING,25.0,Computer Science & AI
IE,BCSAI,FUNDAMENTALS OF DATA ANALYSIS,50.0,Computer Science & AI
IE,BCSAI,FUNDAMENTALS OF PROBABILITY AND,50.0,Computer Science & AI
IE,BCSAI,HIGH PERFORMANCE COMPUTING,45.0,Computer Science & AI
IE,BCSAI,INTRODUCTION TO BUSINESS MANAGEMENT,50.0,Computer Science & AI
IE,BCSAI,"LEARNING TO OBSERVE, EXPERIMENT AND",55.0,Computer Science & AI
IE,BCSAI,MATRICES & LINEAR TRANSFORMATIONS,30.0,Computer Science & AI
IE,BCSAI,PHYSICS FOR COMPUTER SCIENCE,70.0,Computer Science & AI
IE,BCSAI,PROBABILITY FOR COMPUTING SCIENCE,35.0,Computer Science & AI
IE,BCSAI,PRINCIPLES OF PROGRAMMING,75.0,Computer Science & AI
IE,BCSAI,ROBOTICS & AUTOMATION,50.0,Computer Science & AI
IE,BCSAI,SIMULATING AND MODELING TO UNDERSTAND,50.0,Computer Science & AI
IE,BCSAI,SOFTWARE DEVELOPMENT AND DEVOPS,45.0,Computer Science & AI
IE,BCSAI,THE BIG HISTORY OF IDEAS AND INNOVATION,50.0,Computer Science & AI
IE,BCSAI,"UX, UI & HUMAN-COMPUTER INTERACTION",30.0,Computer Science & AI
IE,BDBA,AI-MACHINE LEARNING & ANALYTICS,40.0,Data & Business Analytics
IE,BDBA,AI-MACHINE LEARNING FOUNDATIONS,35.0,Data & Business Analytics
IE,BDBA,ADVANCED DATABASES,40.0,Data & Business Analytics
IE,BDBA,"ADVANCED TOPIC: CONNECTED INDUSTRIES,",0.0,Data & Business Analytics
IE,BDBA,ADVANCED TOPIC: CUSTOMER ANALYTICS,30.0,Data & Business Analytics
IE,BDBA,ADVANCED TOPIC: FINANCIAL ANALYTICS,30.0,Data & Business Analytics
IE,BDBA,ALGORITHMS & DATA STRUCTURES,45.0,Data & Business Analytics
IE,BDBA,ANALYZING SOCIAL MEDIA,65.0,Data & Business Analytics
IE,BDBA,BIG DATA TECHNOLOGY,40.0,Data & Business Analytics
IE,BDBA,CAPSTONE PROJECT,0.0,Data & Business Analytics
IE,BDBA,COMMUNICATION SKILLS,30.0,Data & Business Analytics
IE,BDBA,COMPUTATIONAL THINKING FOR DATA,40.0,Data & Business Analytics
IE,BDBA,DATA GOVERNANCE,30.0,Data & Business Analytics
IE,BDBA,DATA INSIGHTS AND VISUALIZATION,40.0,Data & Business Analytics
IE,BDBA,"DATA VISUALIZATION, DASHBOARDS &",0.0,Data & Business Analytics
IE,BDBA,DESIGNING ARTIFICIAL INTELLIGENCE &,30.0,Data & Business Analytics
IE,BDBA,EMERGING TOPICS IN DATA ANALYSIS &,40.0,Data & Business Analytics
IE,BDBA,FORECASTING FOR TIME SERIES,60.0,Data & Business Analytics
IE,BDBA,FUNDAMENTALS OF DATA ANALYSIS,35.0,Data & Business Analytics
IE,BDBA,FUNDAMENTALS OF HUMAN BEHAVIOR,50.0,Data & Business Analytics
IE,BDBA,FUNDAMENTALS OF PROBABILITY AND,50.0,Data & Business Analytics
IE,BDBA,INTRODUCTION TO BUSINESS AND SOCIAL,40.0,Data & Business Analytics
IE,BDBA,INTRODUCTION TO PROGRAMMING FOR DATA,75.0,Data & Business Analytics
IE,BDBA,"LEARNING TO OBSERVE, EXPERIMENT AND",40.0,Data & Business Analytics
IE,BDBA,MATHEMATICS FOR DATA MANAGEMENT AND,35.0,Data & Business Analytics
IE,BDBA,"NLP, TEXT MINING AND SEMANTIC ANALYSIS",45.0,Data & Business Analytics
IE,BDBA,OPERATING SYSTEMS & PARALLEL COMPUTING,50.0,Data & Business Analytics
IE,BDBA,PROBABILITY & STATISTICS FOR DATA,25.0,Data & Business Analytics
IE,BDBA,PROFESSIONAL BOOTCAMP: LEADERSHIP,20.0,Data & Business Analytics
IE,BDBA,PROFESSIONAL BOOTCAMP: TEAMWORK,45.0,Data & Business Analytics
IE,BDBA,PROGRAMMING FOR DATA MANAGEMENT &,55.0,Data & Business Analytics
IE,BDBA,PROJECT MANAGEMENT,35.0,Data & Business Analytics
IE,BDBA,RECOMMENDATION ENGINES,25.0,Data & Business Analytics
IE,BDBA,SIMULATING AND MODELING TO UNDERSTAND,50.0,Data & Business Analytics
IE,BDBA,STREAM ANALYTICS,50.0,Data & Business Analytics
IE,BDBA,THE BIG HISTORY OF IDEAS AND INNOVATION,50.0,Data & Business Analytics
IE,BDBA,TIME SERIES ANALYSIS,60.0,Data & Business Analytics
IE,BDES,BUSINESS MANAGEMENT,50.0,Design
IE,BDES,CONTEMPORARY DESIGN TRENDS,0.0,Design
IE,BDES,DESIGN AND CRITICISM,35.0,Design
IE,BDES,DESIGN HISTORY I,35.0,Design
IE,BDES,DESIGN HISTORY II,25.0,Design
IE,BDES,DESIGN METHODOLOGY,20.0,Design
IE,BDES,DESIGN NARRATIVES,0.0,Design
IE,BDES,DESIGN STUDIO I,20.0,Design
IE,BDES,DESIGN STUDIO IV,0.0,Design
IE,BDES,Food as a tool for change,0.0,Design
IE,BDES,ENTREPRENEURSHIP,0.0,Design
IE,BDES,ETHNOGRAPHY,0.0,Design
IE,BDES,FABRICATION TECHNOLOGIES,0.0,Design
IE,BDES,FINAL PROJECT,0.0,Design
IE,BDES,IE-HUMANITIES,50.0,Design
IE,BDES,IE-CHALLENGE,0.0,Design
IE,BDES,INTERACTIVE AND DIGITAL TOOLS,0.0,Design
IE,BDES,INTRODUCTION TO DESIGN STUDIO II:,0.0,Design
IE,BDES,INTRODUCTION TO DESIGN STUDIO I: LEARNING,0.0,Design
IE,BDES,MATERIALS AND APPLICATIONS I,0.0,Design
IE,BDES,MATERIALS AND APPLICATIONS II,80.0,Design
IE,BDES,PORTFOLIO DESIGN,30.0,Design
IE,BDES,PROCESSES AND DESIGN THEORY,20.0,Design
IE,BDES,PROGRAMMING FOR DESIGNERS,0.0,Design
IE,BDES,PSYCHOLOGY AND USER CENTER DESIGN,0.0,Design
IE,BDES,QUANTITATIVE METHODS,0.0,Design
IE,BDES,RESEARCH TECHNIQUES,0.0,Design
IE,BDES,SUSTAINABILITY,0.0,Design
IE,BDES,TECHNOLOGY,0.0,Design
IE,BDES,"TYPOGRAPHY, LAYOUT AND PRESENTATION",0.0,Design
IE,BDES,VISUALIZATION AND REPRESENTATION,0.0,Design
IE,BDES,WRITING SKILLS,0.0,Design
IE,BEC,BLOCKCHAIN AND CRYPTOCURRENCY,0.0,Economics
IE,BEC,CAPITAL MARKETS,40.0,Economics
IE,BEC,COMPUTATIONAL MACROECONOMICS,40.0,Economics
IE,BEC,CORPORATE FINANCE,60.0,Economics
IE,BEC,DEVELOPMENT AND GROWTH ECONOMICS,50.0,Economics
IE,BEC,ECONOMETRICS II: FORECASTING &,50.0,Economics
IE,BEC,ECONOMETRICS,70.0,Economics
IE,BEC,ECONOMIC HISTORY,30.0,Economics
IE,BEC,ECONOMIC MODELING & SIMULATION,40.0,Economics
IE,BEC,ECONOMIC REPORTING LAB,70.0,Economics
IE,BEC,ECONOMIC RESEARCH: CONSUMERS & MARKETS,25.0,Economics
IE,BEC,ECONOMIC RESEARCH: REGIONS & INDUSTRIES,0.0,Economics
IE,BEC,CURRICULAR INTERNSHIPS,40.0,Economics
IE,BEC,CURRICULAR INTERNSHIPS,40.0,Economics
IE,BEC,ENVIRONMENTAL ECONOMICS,40.0,Economics
IE,BEC,FINANCIAL ECONOMICS & ACCOUNTING,50.0,Economics
IE,BEC,FOUNDATIONS OF MACROECONOMICS,60.0,Economics
IE,BEC,FOUNDATIONS OF MICROECONOMICS,60.0,Economics
IE,BEC,GAME THEORY,60.0,Economics
IE,BEC,IE-CHALLENGE,0.0,Economics
IE,BEC,IE HUMANITIES,40.0,Economics
IE,BEC,ENTREPRENEURSHIP,0.0,Economics
IE,BEC,INDUSTRIAL ORGANIZATION AND STRATEGY,60.0,Economics
IE,BEC,INSTITUTIONAL ECONOMICS,65.0,Economics
IE,BEC,INTERNATIONAL TRADE AND MONETARY SYSTEM,30.0,Economics
IE,BEC,"LABOR ECONOMICS, DIGITALIZATION, AND AI",0.0,Economics
IE,BEC,MACHINE LEARNING & ANALYTICS FOR,50.0,Economics
IE,BEC,"MARKET, AUCTION AND CONTRACT DESIGN",45.0,Economics
IE,BEC,MATHEMATICS FOR ECONOMISTS,60.0,Economics
IE,BEC,MICROECONOMETRICS,70.0,Economics
IE,BEC,NEW ECONOMY: DIGITAL ECOSYSTEMS &,35.0,Economics
IE,BEC,PROBABILITY & STATISTICS,60.0,Economics
IE,BEC,PROGRAMMING FOR ECONOMISTS I,40.0,Economics
IE,BEC,PROGRAMMING FOR ECONOMISTS II,80.0,Economics
IE,BEC,PUBLIC ECONOMICS & POLITICAL ECONOMY,60.0,Economics
IE,BEC,RESEARCH METHODS,100.0,Economics
IE,BEC,TECHNOLOGY,0.0,Economics
IE,BEC,BIE FINAL PROJECT,0.0,Economics
IE,BHUM,ADVANCED WRITING SKILLS,0.0,Humanities
IE,BHUM,APPLIED BUSINESS MATHEMATICS,70.0,Humanities
IE,BHUM,INTRODUCTION TO DIGITAL HUMANITIES,0.0,Humanities
IE,BHUM,FINANCIAL ACCOUNTING,70.0,Humanities
IE,BHUM,FOUNDATIONS OF SOCIAL THEORY,60.0,Humanities
IE,BHUM,GLOBAL HISTORY I,0.0,Humanities
IE,BHUM,GLOBAL HISTORY II,55.0,Humanities
IE,BHUM,INTRODUCTION TO PROGRAMMING,70.0,Humanities
IE,BHUM,LOGIC AND ALGORITHMIC THINKING,40.0,Humanities
IE,BHUM,MANAGEMENT TOOLS AND PRINCIPLES,60.0,Humanities
IE,BHUM,MATHEMATICS FOR MANAGEMENT,65.0,Humanities
IE,BHUM,MICROECONOMICS,60.0,Humanities
IE,BHUM,PHILOSOPHICAL METHODS AND QUESTIONS,30.0,Humanities
IE,BHUM,RESEARCH & ACADEMIC WRITING SKILLS,0.0,Humanities
IE,BHUM,RHETORIC AND STORYTELLING,45.0,Humanities
IE,BIR,RESEARCH METHODS,100.0,International Relations
IE,BIR,GLOBAL GOVERNANCE AND INTERNATIONAL,70.0,International Relations
IE,BIR,INTERNATIONAL TRADE AND FINANCE,60.0,International Relations
IE,BIR,INTERNATIONAL LAW,55.0,International Relations
IE,BIR,PEACE AND CONFLICT RESOLUTION,55.0,International Relations
IE,BIR,PROJECT MANAGEMENT,40.0,International Relations
IE,BIR,INTERNATIONAL RELATIONS SKILLS I,50.0,International Relations
IE,BIR,INTERNATIONAL RELATIONS SKILLS II,20.0,International Relations
IE,BIR,INTERNATIONAL RELATIONS SKILLS III,40.0,International Relations
IE,BIR,INTERNATIONAL RELATIONS SKILLS IV,45.0,International Relations
IE,BIR,"AID, DEVELOPMENT AND SOCIAL",50.0,International Relations
IE,BIR,IEU Languages 2023-2024,30.0,International Relations
IE,BIR,COMPARATIVE POLITICS,40.0,International Relations
IE,BIR,ADVANCED NEGOTIATIONS AND PUBLIC,0.0,International Relations
IE,BIR,ENTREPRENEURSHIP,0.0,International Relations
IE,BIR,HISTORY OF INT. RELATIONS UPTO 1945:HISTORY,60.0,International Relations
IE,BIR,HISTORY OF INT. REL. SINCE,55.0,International Relations
IE,BIR,IE HUMANITIES,30.0,International Relations
IE,BIR,IE-CHALLENGE,0.0,International Relations
IE,BIR,INTERNATIONAL POLITICAL ECONOMY,60.0,International Relations
IE,BIR,INTERNATIONAL RELATIONS THEORY,35.0,International Relations
IE,BIR,INTRODUCTION TO POLITICAL SCIENCE,60.0,International Relations
IE,BIR,MANDARIN CHINESE 2.1,55.0,International Relations
IE,BIR,MANDARIN CHINESE 3.1,55.0,International Relations
IE,BIR,MACROECONOMICS,60.0,International Relations
IE,BIR,MICROECONOMICS,60.0,International Relations
IE,BIR,POLITICAL THEORY,50.0,International Relations
IE,BIR,PUBLIC OPINION & POLITICAL COMMUNICATION,0.0,International Relations
IE,BIR,TECHNOLOGY,0.0,International Relations
IE,BIR,TECHNOLOGY WITH IMPACT,0.0,International Relations
IE,BIR,THE EUROPEAN UNION,50.0,International Relations
IE,BIR,TOPICS IN FOREIGN POLICY,40.0,International Relations
IE,LLB,ACCOUNTING AND FINANCE,60.0,Law
IE,LLB,ADMINISTRATIVE LAW,60.0,Law
IE,LLB,ADMINISTRATIVE LAW AND ECONOMIC,60.0,Law
IE,LLB,COMMERCIAL LAW AND CORPORATIONS II,50.0,Law
IE,LLB,COMMERCIAL LAW AND CORPORATIONS I,50.0,Law
IE,LLB,CONFLICTS AND BUSINESS LAW,40.0,Law
IE,LLB,CONSTITUTIONAL LAW,60.0,Law
IE,LLB,CONTRACTS,60.0,Law
IE,LLB,CRIMINAL LAW II,65.0,Law
IE,LLB,CRIMINAL LAW I,60.0,Law
IE,LLB,ECONOMICS,50.0,Law
IE,LLB,UNPLUGGED I,60.0,Law
IE,LLB,EUROPEAN LEGAL HISTORY,60.0,Law
IE,LLB,"FAMILY, ESTATE AND TRUST",0.0,Law
IE,LLB,HUMAN RIGHTS,50.0,Law
IE,LLB,INTRODUCTION TO PRIVATE LAW,60.0,Law
IE,LLB,LABOUR LAW II,30.0,Law
IE,LLB,LABOUR LAW I,50.0,Law
IE,LLB,UNPLUGGED IV,50.0,Law
IE,LLB,LEGAL THOUGHT,60.0,Law
IE,LLB,LITIGATION II,40.0,Law
IE,LLB,LITIGATION I,0.0,Law
IE,LLB,ADVANCED TOPICS ON SPANISH PUBLIC LAW (in,0.0,Law
IE,LLB,COMPETITION LAW,90.0,Law
IE,LLB,UNPLUGGED I,35.0,Law
IE,LLB,PROPERTY,60.0,Law
IE,LLB,PUBLIC INTERNATIONAL LAW,30.0,Law
IE,LLB,TAXATION II,70.0,Law
IE,LLB,TAXATION I,70.0,Law
IE,LLB,TORTS,60.0,Law
IE,LLB,UNPLUGGED V,0.0,Law
IE,LLB,UNPLUGGED II,0.0,Law
IE,PPLE,CONSTITUTIONAL LAW,40.0,"Philosophy, Politics, Law & Economics"
IE,PPLE,CONTRACTS,60.0,"Philosophy, Politics, Law & Economics"
